Release_ID,Market,Release Date,Opening,Gross
gr107565573,Taiwan,"Dec 31, 2008","$307,754","$1,804,642"
gr107565573,Thailand,"Dec 31, 2008","$333,672","$972,001"
gr107565573,Argentina,"Feb 5, 2009","$450,492","$2,096,916"
gr107565573,Bolivia,"Mar 12, 2009","$23,164","$83,516"
gr107565573,Brazil,"Jan 23, 2009","$724,892","$3,618,106"
gr107565573,Central America,"Jan 16, 2009",–,"$767,928"
gr107565573,Chile,"Feb 19, 2009","$182,093","$1,019,509"
gr107565573,Colombia,"Jan 9, 2009","$380,540","$1,700,466"
gr107565573,Ecuador,"Feb 20, 2009",–,"$832,194"
gr107565573,Mexico,"Jan 1, 2009","$2,421,651","$8,783,222"
gr107565573,Peru,"Feb 5, 2009","$237,510","$1,139,970"
gr107565573,Uruguay,"Jan 30, 2009","$21,770","$121,022"
gr107565573,Venezuela,"Feb 13, 2009","$374,597","$3,556,942"
gr107565573,Austria,"Dec 25, 2008","$316,485","$1,393,031"
gr107565573,Belgium,"Dec 24, 2008","$329,648","$961,701"
gr107565573,Bulgaria,"Jan 2, 2009","$30,764","$73,260"
gr107565573,Croatia,"Feb 5, 2009","$6,695","$16,198"
gr107565573,Czech Republic,"Feb 5, 2009","$52,227","$230,032"
gr107565573,Denmark,"Feb 27, 2009","$132,140","$386,689"
gr107565573,East Africa,"Feb 13, 2009","$11,203","$37,958"
gr107565573,Egypt,"Dec 24, 2008",–,"$81,150"
gr107565573,Estonia,"Dec 26, 2008","$10,329","$44,182"
gr107565573,Finland,"Mar 13, 2009","$21,184","$53,561"
gr107565573,France,"Dec 24, 2008","$1,135,900","$2,957,682"
gr107565573,Germany,"Dec 25, 2008","$3,022,801","$8,873,264"
gr107565573,Ghana,"Jan 23, 2009",$911,"$1,226"
gr107565573,Greece,"Dec 25, 2008","$296,748","$758,382"
gr107565573,Hungary,"Dec 25, 2008","$245,977","$803,126"
gr107565573,Iceland,"Jan 16, 2009","$23,892","$74,325"
gr107565573,Israel,"Dec 25, 2008",–,"$637,106"
gr107565573,Italy,"Mar 27, 2009","$502,583","$899,750"
gr107565573,Latvia,"Jan 2, 2009","$13,180","$47,090"
gr107565573,Lebanon,"Dec 25, 2008",–,"$148,488"
gr107565573,Lithuania,"Jan 9, 2009","$20,615","$58,274"
gr107565573,Netherlands,"Dec 25, 2008","$335,659","$1,337,412"
gr107565573,Nigeria,"Dec 26, 2008","$13,438","$28,140"
gr107565573,Norway,"Feb 20, 2009","$44,623","$295,099"
gr107565573,Poland,"Jan 23, 2009","$459,668","$1,703,431"
gr107565573,Portugal,"Feb 26, 2009","$138,928","$371,363"
gr107565573,Romania,"Jan 16, 2009",–,"$133,871"
gr107565573,Serbia and Montenegro,"Jan 8, 2009","$10,091","$41,954"
gr107565573,Slovenia,"Dec 25, 2008","$7,964","$43,668"
gr107565573,South Africa,"Jan 30, 2009","$113,287","$622,079"
gr107565573,Spain,"Mar 6, 2009","$2,038,321","$6,753,174"
gr107565573,Sweden,"Feb 18, 2009","$213,315","$932,164"
gr107565573,Switzerland,"Dec 24, 2008","$268,330","$1,278,388"
gr107565573,Turkey,"Feb 6, 2009","$246,728","$559,867"
gr107565573,Ukraine,"Jan 1, 2009","$325,942","$783,373"
gr107565573,United Arab Emirates,"Dec 25, 2008","$206,076","$586,369"
gr107565573,United Kingdom,"Dec 26, 2008","$2,258,851","$12,886,242"
gr107565573,Domestic,"Dec 25, 2008","$27,450,296","$110,101,975"
gr4215886341,Australia,"Mar 15, 2001","$2,138,409","$10,250,371"
gr4215886341,Austria,"Mar 30, 2001","$351,545","$941,336"
gr4215886341,Czech Republic,"Apr 12, 2001","$27,624","$160,003"
gr4215886341,Denmark,"Apr 6, 2001",–,"$691,910"
gr4215886341,Germany,"Mar 29, 2001","$2,352,256","$17,071,016"
gr4215886341,Iceland,"Mar 30, 2001","$32,812","$76,589"
gr4215886341,United Kingdom,"Mar 23, 2001","$2,687,171","$14,159,015"
gr4215886341,Domestic,"Dec 22, 2000","$10,046,534","$106,807,667"
gr3443216901,Domestic,"Apr 30, 1999","$20,145,595","$87,704,396"
gr4293874181,Domestic,"Nov 10, 1995","$37,804,076","$108,385,533"
gr3698348549,Domestic,"Nov 24, 1999","$20,523,595","$66,889,043"
gr2030719493,China,"Jan 1, 2017","$227,905","$746,833"
gr2030719493,Australia,"Sep 15, 2016","$4,329,000","$13,046,305"
gr2030719493,Hong Kong,"Sep 15, 2016","$444,319","$1,043,506"
gr2030719493,India,"Sep 23, 2016","$51,951","$112,031"
gr2030719493,Indonesia,"Oct 21, 2016","$106,555","$213,041"
gr2030719493,Japan,"Oct 29, 2016","$687,219","$3,890,252"
gr2030719493,Malaysia,"Sep 29, 2016","$29,000","$91,820"
gr2030719493,New Zealand,"Sep 22, 2016","$793,000","$2,484,687"
gr2030719493,Philippines,"Sep 14, 2016","$123,633","$176,520"
gr2030719493,Russia/CIS,"Sep 15, 2016","$1,358,140","$3,531,783"
gr2030719493,Singapore,"Sep 15, 2016","$177,319","$489,315"
gr2030719493,South Korea,"Sep 28, 2016","$2,462,937","$6,027,546"
gr2030719493,Taiwan,"Sep 16, 2016","$334,679","$686,000"
gr2030719493,Thailand,"Sep 22, 2016","$185,000","$311,000"
gr2030719493,Vietnam,"Sep 16, 2016","$43,144","$112,000"
gr2030719493,Argentina,"Nov 3, 2016","$206,815","$543,818"
gr2030719493,Bolivia,"Oct 13, 2016","$17,000","$39,620"
gr2030719493,Brazil,"Sep 29, 2016","$554,741","$1,723,850"
gr2030719493,Chile,"Oct 6, 2016","$150,000","$504,879"
gr2030719493,Colombia,"Oct 27, 2016","$74,782","$116,206"
gr2030719493,Ecuador,"Oct 14, 2016","$26,000","$164,676"
gr2030719493,Mexico,"Sep 16, 2016","$788,208","$2,188,941"
gr2030719493,Panama,"Sep 15, 2016","$223,980","$582,000"
gr2030719493,Paraguay,"Nov 17, 2016","$9,710","$19,165"
gr2030719493,Peru,"Sep 15, 2016","$243,040","$767,080"
gr2030719493,Uruguay,"Oct 6, 2016","$20,000","$55,111"
gr2030719493,Venezuela,"Oct 7, 2016","$9,000","$52,214"
gr2030719493,Belgium,"Oct 12, 2016","$575,106","$2,227,531"
gr2030719493,Bulgaria,"Sep 16, 2016","$26,806","$164,446"
gr2030719493,Croatia,"Sep 15, 2016","$84,864","$254,453"
gr2030719493,Czech Republic,"Sep 15, 2016","$421,323","$2,160,404"
gr2030719493,Denmark,"Sep 15, 2016","$747,935","$3,255,268"
gr2030719493,Egypt,"Sep 21, 2016","$18,429","$51,154"
gr2030719493,Estonia,"Sep 16, 2016","$107,404","$278,603"
gr2030719493,Finland,"Sep 16, 2016","$446,412","$2,557,406"
gr2030719493,France,"Oct 5, 2016","$3,986,266","$14,168,100"
gr2030719493,Germany,"Oct 20, 2016","$2,544,501","$10,112,870"
gr2030719493,Greece,"Sep 15, 2016","$133,047","$337,075"
gr2030719493,Hungary,"Sep 15, 2016","$314,489","$1,462,991"
gr2030719493,Iceland,"Sep 23, 2016","$77,939","$368,712"
gr2030719493,Israel,"Sep 15, 2016","$149,302","$611,006"
gr2030719493,Italy,"Sep 22, 2016","$1,858,102","$6,399,602"
gr2030719493,Latvia,"Sep 16, 2016","$69,689","$319,583"
gr2030719493,Lebanon,"Sep 15, 2016","$38,908","$157,961"
gr2030719493,Lithuania,"Sep 16, 2016","$50,983","$227,275"
gr2030719493,Netherlands,"Sep 15, 2016","$1,918,921","$11,553,946"
gr2030719493,Norway,"Sep 16, 2016","$1,013,949","$4,236,105"
gr2030719493,Poland,"Sep 16, 2016","$1,143,116","$6,100,904"
gr2030719493,Portugal,"Sep 15, 2016","$181,133","$582,454"
gr2030719493,Romania,"Sep 16, 2016","$72,949","$340,458"
gr2030719493,Serbia and Montenegro,"Sep 15, 2016","$67,388","$203,302"
gr2030719493,Slovakia,"Sep 15, 2016","$166,569","$608,528"
gr2030719493,Slovenia,"Sep 16, 2016","$70,168","$310,418"
gr2030719493,South Africa,"Sep 16, 2016","$153,603","$683,371"
gr2030719493,Spain,"Sep 16, 2016","$1,561,573","$5,910,419"
gr2030719493,Sweden,"Sep 16, 2016","$835,388","$4,995,923"
gr2030719493,Switzerland,"Sep 22, 2016","$19,327","$2,751,031"
gr2030719493,Turkey,"Sep 16, 2016","$110,299","$418,198"
gr2030719493,Ukraine,"Sep 15, 2016","$160,388","$394,035"
gr2030719493,United Arab Emirates,"Sep 15, 2016","$264,852","$857,252"
gr2030719493,United Kingdom,"Sep 16, 2016","$10,419,084","$60,399,511"
gr2030719493,Domestic,"Sep 16, 2016","$8,571,785","$24,252,420"
gr3057930757,China,"Mar 18, 2011",–,"$25,190,840"
gr3057930757,Australia,"Mar 17, 2011","$2,561,590","$5,891,584"
gr3057930757,Hong Kong,"Mar 10, 2011","$539,983","$1,241,299"
gr3057930757,India,"Mar 11, 2011","$1,644,288","$4,455,577"
gr3057930757,Japan,"Sep 17, 2011","$2,256,720","$9,187,721"
gr3057930757,Malaysia,"Mar 17, 2011","$1,146,118","$2,636,753"
gr3057930757,New Zealand,"Mar 24, 2011","$317,053","$800,643"
gr3057930757,Philippines,"Mar 16, 2011","$404,751","$911,528"
gr3057930757,Russia/CIS,"Mar 10, 2011","$4,509,400","$8,313,968"
gr3057930757,Singapore,"Mar 17, 2011","$815,472","$1,635,954"
gr3057930757,South Korea,"Mar 10, 2011","$3,071,096","$8,972,614"
gr3057930757,Taiwan,"Mar 12, 2011","$491,235","$1,545,552"
gr3057930757,Thailand,"Apr 13, 2011","$802,107","$1,832,494"
gr3057930757,Vietnam,"Mar 25, 2011","$151,307","$412,312"
gr3057930757,Argentina,"Mar 10, 2011","$304,170","$987,555"
gr3057930757,Aruba,"Mar 10, 2011","$7,004","$18,493"
gr3057930757,Bolivia,"Mar 17, 2011","$51,384","$186,782"
gr3057930757,Brazil,"Mar 18, 2011","$1,502,037","$4,273,272"
gr3057930757,Central America,"Mar 18, 2011","$114,791","$447,459"
gr3057930757,Chile,"Mar 10, 2011","$212,386","$1,002,152"
gr3057930757,Colombia,"Mar 11, 2011","$325,654","$1,060,086"
gr3057930757,Curaçao,"Mar 10, 2011","$7,142","$20,011"
gr3057930757,Dominican Republic,"Apr 21, 2011","$19,106","$38,538"
gr3057930757,Ecuador,"Mar 18, 2011","$102,103","$330,124"
gr3057930757,Jamaica,"Mar 9, 2011","$19,360","$38,191"
gr3057930757,Mexico,"Mar 11, 2011","$819,547","$4,230,173"
gr3057930757,Peru,"Mar 10, 2011","$279,006","$877,734"
gr3057930757,Trinidad & Tobago,"Mar 9, 2011","$27,016","$82,376"
gr3057930757,Uruguay,"Mar 11, 2011","$27,557","$81,753"
gr3057930757,Venezuela,"Mar 25, 2011","$376,215","$1,728,168"
gr3057930757,Austria,"Apr 15, 2011","$121,148","$288,167"
gr3057930757,Bahrain,"Apr 21, 2011","$2,008","$11,923"
gr3057930757,Belgium,"Apr 20, 2011","$196,035","$467,731"
gr3057930757,Bulgaria,"Mar 18, 2011","$43,927","$152,282"
gr3057930757,Croatia,"Mar 17, 2011","$34,707","$106,616"
gr3057930757,Czech Republic,"Mar 10, 2011","$89,790","$247,211"
gr3057930757,Denmark,"Mar 31, 2011","$305,267","$639,879"
gr3057930757,East Africa,"Mar 11, 2011","$13,038","$53,900"
gr3057930757,Egypt,"Apr 6, 2011","$13,066","$41,459"
gr3057930757,Estonia,"Mar 11, 2011","$27,147","$64,912"
gr3057930757,Ethiopia,"Mar 11, 2011","$2,996","$5,240"
gr3057930757,Finland,"Apr 1, 2011","$107,856","$246,363"
gr3057930757,France,"Mar 16, 2011","$1,902,892","$3,697,098"
gr3057930757,Germany,"Apr 14, 2011","$1,335,274","$2,947,597"
gr3057930757,Ghana,"Apr 1, 2011","$1,928","$13,617"
gr3057930757,Greece,"Mar 31, 2011","$242,211","$513,866"
gr3057930757,Hungary,"Mar 17, 2011","$192,108","$382,619"
gr3057930757,Iceland,"Mar 11, 2011","$37,429","$79,754"
gr3057930757,Israel,"Mar 10, 2011","$92,153","$228,431"
gr3057930757,Italy,"Apr 22, 2011","$516,617","$1,027,709"
gr3057930757,Jordan,"Mar 9, 2011","$19,654","$47,389"
gr3057930757,Kuwait,"Mar 10, 2011",–,"$304,334"
gr3057930757,Latvia,"Mar 18, 2011","$22,028","$56,991"
gr3057930757,Lebanon,"Mar 10, 2011","$36,332","$95,026"
gr3057930757,Lithuania,"Mar 11, 2011","$49,224","$114,498"
gr3057930757,Netherlands,"Apr 21, 2011","$256,568","$590,600"
gr3057930757,Nigeria,"Apr 1, 2011","$13,857","$79,476"
gr3057930757,Norway,"Apr 8, 2011","$183,354","$417,294"
gr3057930757,Oman,"Mar 10, 2011","$11,310","$33,849"
gr3057930757,Poland,"Mar 18, 2011","$373,436","$837,215"
gr3057930757,Portugal,"Apr 21, 2011","$177,941","$316,225"
gr3057930757,Qatar,"Mar 10, 2011","$50,014","$128,961"
gr3057930757,Romania,"Mar 31, 2011","$61,993","$165,323"
gr3057930757,Serbia and Montenegro,"Mar 17, 2011","$9,711","$28,396"
gr3057930757,Slovakia,"Mar 10, 2011","$32,058","$80,252"
gr3057930757,Slovenia,"Apr 21, 2011","$11,962","$38,358"
gr3057930757,South Africa,"Mar 11, 2011","$85,496","$219,643"
gr3057930757,Spain,"Apr 1, 2011","$2,719,623","$5,152,165"
gr3057930757,Sweden,"Apr 20, 2011","$129,884","$414,631"
gr3057930757,Switzerland,"Mar 16, 2011","$58,388","$58,388"
gr3057930757,Syria,"Mar 10, 2011",–,–
gr3057930757,Turkey,"Mar 18, 2011","$298,994","$708,564"
gr3057930757,Ukraine,"Mar 17, 2011","$192,820","$378,107"
gr3057930757,United Arab Emirates,"Mar 10, 2011","$270,701","$570,252"
gr3057930757,United Kingdom,"Mar 11, 2011","$2,884,166","$7,792,937"
gr3057930757,Domestic,"Mar 11, 2011","$35,573,187","$83,552,429"
gr1496666629,China,"Nov 21, 2014",–,"$19,180,000"
gr1496666629,Australia,"Oct 23, 2014","$2,252,195","$7,829,679"
gr1496666629,Hong Kong,"Oct 23, 2014","$799,005","$1,873,455"
gr1496666629,India,"Oct 31, 2014","$391,102","$849,507"
gr1496666629,Malaysia,"Oct 23, 2014","$186,321","$470,006"
gr1496666629,New Zealand,"Oct 23, 2014","$316,107","$1,328,500"
gr1496666629,Philippines,"Oct 22, 2014","$232,984","$330,132"
gr1496666629,Russia/CIS,"Oct 30, 2014","$3,724,211","$7,943,849"
gr1496666629,Singapore,"Oct 22, 2014","$535,614","$1,414,610"
gr1496666629,South Korea,"Nov 20, 2014","$2,776,534","$9,313,575"
gr1496666629,Taiwan,"Nov 14, 2014","$665,446","$1,699,142"
gr1496666629,Thailand,"Oct 23, 2014","$324,597","$660,341"
gr1496666629,Vietnam,"Oct 31, 2014",–,"$133,328"
gr1496666629,Argentina,"Jan 15, 2015","$288,030","$648,425"
gr1496666629,Bolivia,"Jan 22, 2015","$38,717","$82,886"
gr1496666629,Brazil,"Feb 5, 2015","$507,009","$2,145,567"
gr1496666629,Chile,"Jan 22, 2015","$153,963","$429,374"
gr1496666629,Colombia,"Feb 19, 2015","$139,969","$328,358"
gr1496666629,Ecuador,"Jan 9, 2015","$81,439","$197,546"
gr1496666629,Mexico,"Jan 1, 2015","$1,249,606","$5,687,195"
gr1496666629,Peru,"Jan 22, 2015","$184,216","$350,571"
gr1496666629,Uruguay,"Jan 15, 2015","$13,525","$45,627"
gr1496666629,Venezuela,"Jan 9, 2015","$181,815","$915,354"
gr1496666629,Austria,"Jan 1, 2015","$315,168","$860,339"
gr1496666629,Belgium,"Oct 22, 2014","$382,489","$1,775,299"
gr1496666629,Bulgaria,"Oct 24, 2014","$54,668","$214,593"
gr1496666629,Croatia,"Oct 23, 2014","$79,210","$464,202"
gr1496666629,Czech Republic,"Nov 13, 2014","$164,837","$469,059"
gr1496666629,Denmark,"Nov 13, 2014","$228,099","$765,606"
gr1496666629,Egypt,"Oct 22, 2014","$84,888","$245,512"
gr1496666629,Estonia,"Oct 24, 2014",–,"$98,263"
gr1496666629,Finland,"Oct 31, 2014","$171,964","$702,176"
gr1496666629,France,"Oct 22, 2014","$2,079,183","$6,576,188"
gr1496666629,Germany,"Jan 1, 2015","$1,595,933","$3,592,814"
gr1496666629,Greece,"Nov 20, 2014","$239,559","$736,692"
gr1496666629,Hungary,"Oct 23, 2014","$280,880","$717,997"
gr1496666629,Iceland,"Oct 24, 2014","$26,987","$90,529"
gr1496666629,Italy,"Jun 2, 2015","$1,068,414","$4,458,388"
gr1496666629,Kenya,"Jan 23, 2015","$5,366","$15,969"
gr1496666629,Latvia,"Oct 24, 2014",–,"$84,650"
gr1496666629,Lebanon,"Oct 23, 2014","$70,537","$383,942"
gr1496666629,Lithuania,"Oct 24, 2014",–,"$177,584"
gr1496666629,Netherlands,"Oct 23, 2014","$680,232","$2,543,873"
gr1496666629,Norway,"Oct 24, 2014","$505,330","$1,809,906"
gr1496666629,Poland,"Oct 24, 2014","$342,193","$1,251,406"
gr1496666629,Portugal,"Oct 23, 2014","$251,122","$1,084,022"
gr1496666629,Serbia and Montenegro,"Oct 23, 2014","$16,274","$66,356"
gr1496666629,Slovakia,"Nov 13, 2014","$63,790","$155,811"
gr1496666629,Slovenia,"Oct 30, 2014","$17,406","$49,573"
gr1496666629,South Africa,"Jan 30, 2015","$87,251","$196,148"
gr1496666629,Spain,"Jan 9, 2015","$1,584,539","$5,124,539"
gr1496666629,Sweden,"Oct 24, 2014","$603,696","$2,077,890"
gr1496666629,Switzerland (French),"Oct 22, 2014",–,"$261,555"
gr1496666629,Switzerland (German),"Jan 1, 2015","$327,161","$716,276"
gr1496666629,Turkey,"Oct 24, 2014","$353,891","$1,337,541"
gr1496666629,Ukraine,"Oct 30, 2014","$420,155","$984,990"
gr1496666629,United Arab Emirates,"Oct 23, 2014","$835,271","$1,770,802"
gr1496666629,United Kingdom,"Oct 22, 2014","$3,191,984","$12,742,222"
gr1496666629,Domestic,"Oct 17, 2014","$23,702,421","$85,817,906"
gr4233384453,China,"Jan 28, 2009",–,"$2,402,985"
gr4233384453,Australia,"Nov 26, 2008","$4,168,402","$26,521,500"
gr4233384453,Hong Kong,"Jan 8, 2009","$321,492","$562,802"
gr4233384453,India,"Jan 2, 2009",–,"$419,800"
gr4233384453,Indonesia,"Dec 24, 2008",–,"$256,655"
gr4233384453,Japan,"Feb 28, 2009","$1,542,441","$5,905,025"
gr4233384453,Malaysia,"Dec 25, 2008","$94,271","$285,500"
gr4233384453,New Zealand,"Dec 25, 2008","$190,755","$1,328,183"
gr4233384453,Philippines,"Jan 28, 2009","$90,488","$182,838"
gr4233384453,Russia/CIS,"Feb 12, 2009","$1,491,241","$3,318,540"
gr4233384453,Singapore,"Dec 25, 2008","$200,004","$571,894"
gr4233384453,South Korea,"Dec 11, 2008","$1,628,454","$4,724,980"
gr4233384453,Taiwan,"Dec 24, 2008","$211,263","$1,120,587"
gr4233384453,Thailand,"Dec 25, 2008","$99,946","$384,878"
gr4233384453,Vietnam,"Jan 1, 2009",–,"$61,046"
gr4233384453,Argentina,"Jan 8, 2009","$223,495","$856,824"
gr4233384453,Bolivia,"Dec 25, 2008","$17,475","$52,547"
gr4233384453,Brazil,"Jan 23, 2009","$418,124","$1,197,888"
gr4233384453,Central America,"Dec 25, 2008",–,"$430,002"
gr4233384453,Chile,"Jan 8, 2009","$100,420","$327,444"
gr4233384453,Colombia,"Dec 25, 2008","$123,569","$578,214"
gr4233384453,Dominican Republic,"Mar 5, 2009",–,"$14,074"
gr4233384453,Ecuador,"Jan 9, 2009",–,"$170,105"
gr4233384453,Jamaica,"Nov 26, 2008",–,"$41,499"
gr4233384453,Lesser Antilles,"Nov 26, 2008",–,"$49,663"
gr4233384453,Mexico,"Dec 25, 2008","$944,989","$4,369,708"
gr4233384453,Peru,"Dec 25, 2008","$130,872","$353,481"
gr4233384453,Puerto Rico,"Dec 4, 2008",–,"$244,152"
gr4233384453,Uruguay,"Jan 9, 2009","$15,229","$87,062"
gr4233384453,Venezuela,"Dec 25, 2008","$139,564","$785,303"
gr4233384453,Austria,"Dec 26, 2008","$387,856","$2,220,069"
gr4233384453,Bahrain,"Dec 25, 2008",–,"$51,980"
gr4233384453,Belgium,"Dec 17, 2008","$264,892","$1,726,568"
gr4233384453,Bulgaria,"Dec 26, 2008","$53,364","$156,174"
gr4233384453,Croatia,"Dec 25, 2008","$47,201","$224,553"
gr4233384453,Czech Republic,"Dec 25, 2008","$102,824","$541,082"
gr4233384453,Czech Republic/Slovakia,"Dec 25, 2008",–,"$718,536"
gr4233384453,Denmark,"Dec 26, 2008","$672,867","$4,308,167"
gr4233384453,East Africa,"Dec 26, 2008","$10,392","$57,909"
gr4233384453,Egypt,"Dec 24, 2008",–,"$117,276"
gr4233384453,Estonia,"Dec 26, 2008","$17,067","$101,258"
gr4233384453,Ethiopia,"Dec 26, 2008",–,"$6,460"
gr4233384453,Finland,"Dec 26, 2008","$191,160","$1,416,700"
gr4233384453,France,"Dec 24, 2008","$4,369,136","$15,016,825"
gr4233384453,Germany,"Dec 25, 2008","$4,009,907","$16,239,240"
gr4233384453,Ghana,"Jan 23, 2009","$1,145","$1,656"
gr4233384453,Greece,"Dec 25, 2008","$440,260","$1,407,115"
gr4233384453,Greece and Cyprus,"Dec 25, 2008",–,"$1,478,991"
gr4233384453,Hungary,"Dec 25, 2008","$87,261","$507,472"
gr4233384453,Iceland,"Dec 26, 2008","$13,897","$96,238"
gr4233384453,Israel,"Jan 1, 2009",–,"$387,415"
gr4233384453,Italy,"Jan 16, 2009","$2,506,610","$7,351,155"
gr4233384453,Jordan,"Dec 24, 2008",–,"$38,781"
gr4233384453,Kuwait,"Dec 25, 2008",–,"$185,684"
gr4233384453,Latvia,"Dec 26, 2008","$35,384","$161,220"
gr4233384453,Lebanon,"Dec 25, 2008",–,"$116,418"
gr4233384453,Lithuania,"Dec 26, 2008","$48,863","$211,992"
gr4233384453,Netherlands,"Dec 18, 2008","$386,511","$4,508,197"
gr4233384453,Nigeria,"Dec 26, 2008","$10,495","$18,040"
gr4233384453,Norway,"Dec 26, 2008","$189,609","$1,242,151"
gr4233384453,Oman,"Dec 25, 2008",–,"$13,800"
gr4233384453,Poland,"Dec 26, 2008","$213,322","$851,258"
gr4233384453,Portugal,"Dec 25, 2008","$432,924","$1,771,139"
gr4233384453,Qatar,"Dec 25, 2008",–,"$34,056"
gr4233384453,Romania,"Jan 2, 2009",–,"$180,494"
gr4233384453,S/E/W Africa,"Dec 24, 2008",–,"$626,525"
gr4233384453,Serbia and Montenegro,"Jan 8, 2009","$22,824","$134,334"
gr4233384453,Slovakia,"Dec 25, 2008","$11,946","$104,911"
gr4233384453,Slovenia,"Dec 25, 2008","$47,355","$318,368"
gr4233384453,South Africa,"Dec 26, 2008","$133,049","$520,585"
gr4233384453,Spain,"Dec 26, 2008","$3,178,682","$15,206,346"
gr4233384453,Sweden,"Dec 26, 2008","$711,068","$5,699,462"
gr4233384453,Switzerland,"Dec 24, 2008","$961,458","$5,514,870"
gr4233384453,Turkey,"Dec 26, 2008","$246,007","$1,162,439"
gr4233384453,Ukraine,"Feb 12, 2009","$79,807","$153,312"
gr4233384453,United Arab Emirates,"Dec 25, 2008","$140,776","$310,230"
gr4233384453,United Kingdom,"Dec 26, 2008","$1,884,429","$11,410,879"
gr4233384453,Domestic,"Nov 26, 2008","$14,800,723","$49,554,002"
gr415781381,Australia,"Nov 25, 2010","$2,577,154","$10,367,478"
gr415781381,Hong Kong,"Nov 11, 2010","$186,697","$438,562"
gr415781381,Indonesia,"Dec 10, 2010","$105,313","$368,517"
gr415781381,Malaysia,"Dec 2, 2010","$90,072","$290,512"
gr415781381,New Zealand,"Nov 25, 2010","$156,101",$635
gr415781381,Philippines,"Nov 5, 2010","$125,804","$310,714"
gr415781381,Russia/CIS,"Nov 4, 2010","$3,884,593","$7,481,785"
gr415781381,Singapore,"Nov 4, 2010","$408,201","$865,407"
gr415781381,South Korea,"Nov 25, 2010","$219,663","$372,838"
gr415781381,Taiwan,"Dec 18, 2010","$203,810","$835,999"
gr415781381,Thailand,"Nov 4, 2010","$114,088","$260,692"
gr415781381,Vietnam,"Dec 17, 2010",–,"$97,915"
gr415781381,Argentina,"Nov 4, 2010","$188,157","$938,241"
gr415781381,Bolivia,"Nov 4, 2010","$16,086","$65,265"
gr415781381,Brazil,"Nov 5, 2010","$999,280","$3,173,988"
gr415781381,Chile,"Nov 4, 2010","$79,415","$316,563"
gr415781381,Colombia,"Nov 5, 2010","$167,992","$639,569"
gr415781381,Ecuador,"Nov 12, 2010","$50,053","$179,643"
gr415781381,Mexico,"Nov 5, 2010","$1,268,404","$4,592,401"
gr415781381,Peru,"Nov 4, 2010","$81,070","$247,240"
gr415781381,Uruguay,"Nov 5, 2010","$22,713","$166,766"
gr415781381,Venezuela,"Nov 5, 2010","$191,177","$615,547"
gr415781381,Austria,"Nov 5, 2010","$564,399","$1,894,789"
gr415781381,Belgium,"Nov 3, 2010","$465,279","$1,282,667"
gr415781381,Bulgaria,"Nov 5, 2010","$41,638","$208,186"
gr415781381,Croatia,"Dec 2, 2010","$42,984","$234,707"
gr415781381,Czech Republic,"Dec 2, 2010","$31,475","$200,013"
gr415781381,Denmark,"Jan 7, 2011",–,"$1,662,389"
gr415781381,Egypt,"Dec 1, 2010","$32,026","$155,505"
gr415781381,Estonia,"Nov 5, 2010","$39,469","$106,956"
gr415781381,Finland,"Nov 5, 2010","$173,877","$758,200"
gr415781381,France,"Nov 10, 2010","$3,412,499","$6,505,509"
gr415781381,Germany,"Nov 4, 2010","$3,718,373","$13,028,652"
gr415781381,Ghana,"Dec 10, 2010","$3,099","$12,055"
gr415781381,Greece,"Dec 2, 2010","$538,008","$1,703,059"
gr415781381,Hungary,"Nov 4, 2010","$353,486","$971,977"
gr415781381,Iceland,"Nov 5, 2010","$66,532","$206,197"
